metric_name,dimension,label
imaging_open_slots,ordering_provider,Ordering Provider
imaging_open_slots,record_type,Record Type
imaging_filled_slots,modality,Modality
imaging_filled_slots,imaging_order_type,Imaging Order Type
imaging_filled_slots,clinic,Clinic
imaging_filled_slots,pcp_clinic,PCP Clinic
imaging_filled_slots,provider_name,Provider
imaging_filled_slots,primary_care_provider,Primary Care Provider
imaging_filled_slots,ordering_provider,Ordering Provider
imaging_filled_slots,record_type,Record Type
imaging_completed_slots,modality,Modality
imaging_completed_slots,imaging_order_type,Imaging Order Type
imaging_completed_slots,clinic,Clinic
imaging_completed_slots,pcp_clinic,PCP Clinic
imaging_completed_slots,provider_name,Provider
imaging_completed_slots,primary_care_provider,Primary Care Provider
imaging_completed_slots,ordering_provider,Ordering Provider
imaging_completed_slots,record_type,Record Type
imaging_cancelled_slots,modality,Modality
imaging_cancelled_slots,imaging_order_type,Imaging Order Type
imaging_cancelled_slots,clinic,Clinic
imaging_cancelled_slots,pcp_clinic,PCP Clinic
imaging_cancelled_slots,provider_name,Provider
imaging_cancelled_slots,primary_care_provider,Primary Care Provider
imaging_cancelled_slots,ordering_provider,Ordering Provider
imaging_cancelled_slots,record_type,Record Type
imaging_utilization_pct,modality,Modality
imaging_utilization_pct,imaging_order_type,Imaging Order Type
imaging_utilization_pct,clinic,Clinic
imaging_utilization_pct,pcp_clinic,PCP Clinic
imaging_utilization_pct,provider_name,Provider
imaging_utilization_pct,primary_care_provider,Primary Care Provider
imaging_utilization_pct,ordering_provider,Ordering Provider
imaging_utilization_pct,record_type,Record Type
imaging_completion_pct,modality,Modality
imaging_completion_pct,imaging_order_type,Imaging Order Type
imaging_completion_pct,clinic,Clinic
imaging_completion_pct,pcp_clinic,PCP Clinic
imaging_completion_pct,provider_name,Provider
imaging_completion_pct,primary_care_provider,Primary Care Provider
imaging_completion_pct,ordering_provider,Ordering Provider
imaging_completion_pct,record_type,Record Type
imaging_total_orders,modality,Modality
imaging_total_orders,imaging_order_type,Imaging Order Type
imaging_total_orders,clinic,Clinic
imaging_total_orders,pcp_clinic,PCP Clinic
imaging_total_orders,provider_name,Provider
imaging_total_orders,primary_care_provider,Primary Care Provider
imaging_total_orders,ordering_provider,Ordering Provider
imaging_total_orders,record_type,Record Type
imaging_total_results,modality,Modality
imaging_total_results,imaging_order_type,Imaging Order Type
imaging_total_results,clinic,Clinic
imaging_total_results,pcp_clinic,PCP Clinic
imaging_total_results,provider_name,Provider
imaging_total_results,primary_care_provider,Primary Care Provider
imaging_total_results,ordering_provider,Ordering Provider
imaging_total_results,record_type,Record Type
imaging_order_to_result_rate,modality,Modality
imaging_order_to_result_rate,imaging_order_type,Imaging Order Type
imaging_order_to_result_rate,clinic,Clinic
imaging_order_to_result_rate,pcp_clinic,PCP Clinic
imaging_order_to_result_rate,provider_name,Provider
imaging_order_to_result_rate,primary_care_provider,Primary Care Provider
imaging_order_to_result_rate,ordering_provider,Ordering Provider
imaging_order_to_result_rate,record_type,Record Type
imaging_sendout_results,modality,Modality
imaging_sendout_results,imaging_order_type,Imaging Order Type
imaging_sendout_results,clinic,Clinic
imaging_sendout_results,pcp_clinic,PCP Clinic
imaging_sendout_results,provider_name,Provider
imaging_sendout_results,primary_care_provider,Primary Care Provider
imaging_sendout_results,ordering_provider,Ordering Provider
imaging_sendout_results,record_type,Record Type
imaging_inhouse_results,modality,Modality
imaging_inhouse_results,imaging_order_type,Imaging Order Type
imaging_inhouse_results,clinic,Clinic
imaging_inhouse_results,pcp_clinic,PCP Clinic
imaging_inhouse_results,provider_name,Provider
imaging_inhouse_results,primary_care_provider,Primary Care Provider
imaging_inhouse_results,ordering_provider,Ordering Provider
imaging_inhouse_results,record_type,Record Type
imaging_sendout_rate,modality,Modality
imaging_sendout_rate,imaging_order_type,Imaging Order Type
imaging_sendout_rate,clinic,Clinic
imaging_sendout_rate,pcp_clinic,PCP Clinic
imaging_sendout_rate,provider_name,Provider
imaging_sendout_rate,primary_care_provider,Primary Care Provider
imaging_sendout_rate,ordering_provider,Ordering Provider
imaging_sendout_rate,record_type,Record Type
imaging_total_results,service_setting,Service Setting
imaging_total_results,result_facility,Performing Facility
imaging_order_to_result_rate,service_setting,Service Setting
imaging_order_to_result_rate,result_facility,Performing Facility
imaging_sendout_results,service_setting,Service Setting
imaging_sendout_results,result_facility,Performing Facility
imaging_inhouse_results,service_setting,Service Setting
imaging_inhouse_results,result_facility,Performing Facility
imaging_sendout_rate,service_setting,Service Setting
imaging_sendout_rate,result_facility,Performing Facility
imaging_filled_slots,primary_carrier,Primary Carrier
imaging_filled_slots,primary_plan_type,Plan Type
imaging_filled_slots,primary_irc_group,Payor Group
imaging_completed_slots,primary_carrier,Primary Carrier
imaging_completed_slots,primary_plan_type,Plan Type
imaging_completed_slots,primary_irc_group,Payor Group
imaging_total_orders,primary_carrier,Primary Carrier
imaging_total_orders,primary_plan_type,Plan Type
imaging_total_orders,primary_irc_group,Payor Group
imaging_total_results,primary_carrier,Primary Carrier
imaging_total_results,primary_plan_type,Plan Type
imaging_total_results,primary_irc_group,Payor Group
imaging_order_to_result_rate,primary_carrier,Primary Carrier
imaging_order_to_result_rate,primary_plan_type,Plan Type
imaging_order_to_result_rate,primary_irc_group,Payor Group
imaging_sendout_results,primary_carrier,Primary Carrier
imaging_sendout_results,primary_plan_type,Plan Type
imaging_sendout_results,primary_irc_group,Payor Group
imaging_inhouse_results,primary_carrier,Primary Carrier
imaging_inhouse_results,primary_plan_type,Plan Type
imaging_inhouse_results,primary_irc_group,Payor Group
imaging_sendout_rate,primary_carrier,Primary Carrier
imaging_sendout_rate,primary_plan_type,Plan Type
imaging_sendout_rate,primary_irc_group,Payor Group
heartwise_enrollment_rate,cohort,Cohort
heartwise_enrollment_rate,heartwise_status,Heartwise Status
heartwise_enrollment_rate,primary_payor,Primary Payor
heartwise_enrollment_rate,primary_irc_group,Primary IRC Group
heartwise_enrollment_rate,last_clinic,Clinic
heartwise_enrollment_rate,last_provider_name,Provider
heartwise_enrollment_rate,last_appointment_date,Last Visit Date
heartwise_enrollment_rate,primary_insurance_reporting_category,Primary Carrier
heartwise_enrollment_rate,primary_product_type,Primary Product Type
heartwise_enrollment_rate,primary_is_government_insurance,Government Insurance?
heartwise_enrollment_rate,last_appointment_type_name,Last Appointment Type
heartwise_enrollment_rate,last_appt_is_awv,Last Appt is AWV
heartwise_enrollment_rate,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_enrollment_rate,gender,Gender
heartwise_enrollment_rate,last_zio_order_type_name,Zio Order Type
heartwise_enrollment_rate,last_zio_order_status,Zio Order Status
heartwise_eligible_patients,cohort,Cohort
heartwise_eligible_patients,heartwise_tag_state,Heartwise Tag State
heartwise_eligible_patients,heartwise_status,Heartwise Funnel Status
heartwise_eligible_patients,primary_payor,Primary Payor
heartwise_eligible_patients,primary_irc_group,Primary IRC Group
heartwise_eligible_patients,last_clinic,Clinic
heartwise_eligible_patients,last_provider_name,Provider
heartwise_eligible_patients,last_appointment_date,Last Visit Date
heartwise_eligible_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_eligible_patients,primary_product_type,Primary Product Type
heartwise_eligible_patients,primary_is_government_insurance,Government Insurance?
heartwise_eligible_patients,last_appointment_type_name,Last Appointment Type
heartwise_eligible_patients,last_appt_is_awv,Last Appt is AWV
heartwise_eligible_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_eligible_patients,gender,Gender
heartwise_eligible_patients,last_zio_order_type_name,Zio Order Type
heartwise_eligible_patients,last_zio_order_status,Zio Order Status
heartwise_enrolled_patients,cohort,Cohort
heartwise_enrolled_patients,heartwise_tag_state,Heartwise Tag State
heartwise_enrolled_patients,heartwise_status,Heartwise Funnel Status
heartwise_enrolled_patients,primary_payor,Primary Payor
heartwise_enrolled_patients,primary_irc_group,Primary IRC Group
heartwise_enrolled_patients,last_clinic,Clinic
heartwise_enrolled_patients,last_provider_name,Provider
heartwise_enrolled_patients,last_appointment_date,Last Visit Date
heartwise_enrolled_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_enrolled_patients,primary_product_type,Primary Product Type
heartwise_enrolled_patients,primary_is_government_insurance,Government Insurance?
heartwise_enrolled_patients,last_appointment_type_name,Last Appointment Type
heartwise_enrolled_patients,last_appt_is_awv,Last Appt is AWV
heartwise_enrolled_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_enrolled_patients,gender,Gender
heartwise_enrolled_patients,last_zio_order_type_name,Zio Order Type
heartwise_enrolled_patients,last_zio_order_status,Zio Order Status
heartwise_candidate_patients,cohort,Cohort
heartwise_candidate_patients,heartwise_tag_state,Heartwise Tag State
heartwise_candidate_patients,heartwise_status,Heartwise Funnel Status
heartwise_candidate_patients,primary_payor,Primary Payor
heartwise_candidate_patients,primary_irc_group,Primary IRC Group
heartwise_candidate_patients,last_clinic,Clinic
heartwise_candidate_patients,last_provider_name,Provider
heartwise_candidate_patients,last_appointment_date,Last Visit Date
heartwise_candidate_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_candidate_patients,primary_product_type,Primary Product Type
heartwise_candidate_patients,primary_is_government_insurance,Government Insurance?
heartwise_candidate_patients,last_appointment_type_name,Last Appointment Type
heartwise_candidate_patients,last_appt_is_awv,Last Appt is AWV
heartwise_candidate_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_candidate_patients,gender,Gender
heartwise_candidate_patients,last_zio_order_type_name,Zio Order Type
heartwise_candidate_patients,last_zio_order_status,Zio Order Status
heartwise_declined_patients,cohort,Cohort
heartwise_declined_patients,heartwise_tag_state,Heartwise Tag State
heartwise_declined_patients,heartwise_status,Heartwise Funnel Status
heartwise_declined_patients,primary_payor,Primary Payor
heartwise_declined_patients,primary_irc_group,Primary IRC Group
heartwise_declined_patients,last_clinic,Clinic
heartwise_declined_patients,last_provider_name,Provider
heartwise_declined_patients,last_appointment_date,Last Visit Date
heartwise_declined_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_declined_patients,primary_product_type,Primary Product Type
heartwise_declined_patients,primary_is_government_insurance,Government Insurance?
heartwise_declined_patients,last_appointment_type_name,Last Appointment Type
heartwise_declined_patients,last_appt_is_awv,Last Appt is AWV
heartwise_declined_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_declined_patients,gender,Gender
heartwise_declined_patients,last_zio_order_type_name,Zio Order Type
heartwise_declined_patients,last_zio_order_status,Zio Order Status
heartwise_tagged_patients,cohort,Cohort
heartwise_tagged_patients,heartwise_tag_state,Heartwise Tag State
heartwise_tagged_patients,heartwise_status,Heartwise Funnel Status
heartwise_tagged_patients,primary_payor,Primary Payor
heartwise_tagged_patients,primary_irc_group,Primary IRC Group
heartwise_tagged_patients,last_clinic,Clinic
heartwise_tagged_patients,last_provider_name,Provider
heartwise_tagged_patients,last_appointment_date,Last Visit Date
heartwise_tagged_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_tagged_patients,primary_product_type,Primary Product Type
heartwise_tagged_patients,primary_is_government_insurance,Government Insurance?
heartwise_tagged_patients,last_appointment_type_name,Last Appointment Type
heartwise_tagged_patients,last_appt_is_awv,Last Appt is AWV
heartwise_tagged_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_tagged_patients,gender,Gender
heartwise_tagged_patients,last_zio_order_type_name,Zio Order Type
heartwise_tagged_patients,last_zio_order_status,Zio Order Status
heartwise_eligible_enrolled_patients,cohort,Cohort
heartwise_eligible_enrolled_patients,heartwise_tag_state,Heartwise Tag State
heartwise_eligible_enrolled_patients,heartwise_status,Heartwise Funnel Status
heartwise_eligible_enrolled_patients,primary_payor,Primary Payor
heartwise_eligible_enrolled_patients,primary_irc_group,Primary IRC Group
heartwise_eligible_enrolled_patients,last_clinic,Clinic
heartwise_eligible_enrolled_patients,last_provider_name,Provider
heartwise_eligible_enrolled_patients,last_appointment_date,Last Visit Date
heartwise_eligible_enrolled_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_eligible_enrolled_patients,primary_product_type,Primary Product Type
heartwise_eligible_enrolled_patients,primary_is_government_insurance,Government Insurance?
heartwise_eligible_enrolled_patients,last_appointment_type_name,Last Appointment Type
heartwise_eligible_enrolled_patients,last_appt_is_awv,Last Appt is AWV
heartwise_eligible_enrolled_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_eligible_enrolled_patients,gender,Gender
heartwise_eligible_enrolled_patients,last_zio_order_type_name,Zio Order Type
heartwise_eligible_enrolled_patients,last_zio_order_status,Zio Order Status
heartwise_eligible_candidate_patients,cohort,Cohort
heartwise_eligible_candidate_patients,heartwise_tag_state,Heartwise Tag State
heartwise_eligible_candidate_patients,heartwise_status,Heartwise Funnel Status
heartwise_eligible_candidate_patients,primary_payor,Primary Payor
heartwise_eligible_candidate_patients,primary_irc_group,Primary IRC Group
heartwise_eligible_candidate_patients,last_clinic,Clinic
heartwise_eligible_candidate_patients,last_provider_name,Provider
heartwise_eligible_candidate_patients,last_appointment_date,Last Visit Date
heartwise_eligible_candidate_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_eligible_candidate_patients,primary_product_type,Primary Product Type
heartwise_eligible_candidate_patients,primary_is_government_insurance,Government Insurance?
heartwise_eligible_candidate_patients,last_appointment_type_name,Last Appointment Type
heartwise_eligible_candidate_patients,last_appt_is_awv,Last Appt is AWV
heartwise_eligible_candidate_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_eligible_candidate_patients,gender,Gender
heartwise_eligible_candidate_patients,last_zio_order_type_name,Zio Order Type
heartwise_eligible_candidate_patients,last_zio_order_status,Zio Order Status
heartwise_eligible_declined_patients,cohort,Cohort
heartwise_eligible_declined_patients,heartwise_tag_state,Heartwise Tag State
heartwise_eligible_declined_patients,heartwise_status,Heartwise Funnel Status
heartwise_eligible_declined_patients,primary_payor,Primary Payor
heartwise_eligible_declined_patients,primary_irc_group,Primary IRC Group
heartwise_eligible_declined_patients,last_clinic,Clinic
heartwise_eligible_declined_patients,last_provider_name,Provider
heartwise_eligible_declined_patients,last_appointment_date,Last Visit Date
heartwise_eligible_declined_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_eligible_declined_patients,primary_product_type,Primary Product Type
heartwise_eligible_declined_patients,primary_is_government_insurance,Government Insurance?
heartwise_eligible_declined_patients,last_appointment_type_name,Last Appointment Type
heartwise_eligible_declined_patients,last_appt_is_awv,Last Appt is AWV
heartwise_eligible_declined_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_eligible_declined_patients,gender,Gender
heartwise_eligible_declined_patients,last_zio_order_type_name,Zio Order Type
heartwise_eligible_declined_patients,last_zio_order_status,Zio Order Status
heartwise_eligible_untagged_patients,cohort,Cohort
heartwise_eligible_untagged_patients,heartwise_tag_state,Heartwise Tag State
heartwise_eligible_untagged_patients,heartwise_status,Heartwise Funnel Status
heartwise_eligible_untagged_patients,primary_payor,Primary Payor
heartwise_eligible_untagged_patients,primary_irc_group,Primary IRC Group
heartwise_eligible_untagged_patients,last_clinic,Clinic
heartwise_eligible_untagged_patients,last_provider_name,Provider
heartwise_eligible_untagged_patients,last_appointment_date,Last Visit Date
heartwise_eligible_untagged_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_eligible_untagged_patients,primary_product_type,Primary Product Type
heartwise_eligible_untagged_patients,primary_is_government_insurance,Government Insurance?
heartwise_eligible_untagged_patients,last_appointment_type_name,Last Appointment Type
heartwise_eligible_untagged_patients,last_appt_is_awv,Last Appt is AWV
heartwise_eligible_untagged_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_eligible_untagged_patients,gender,Gender
heartwise_eligible_untagged_patients,last_zio_order_type_name,Zio Order Type
heartwise_eligible_untagged_patients,last_zio_order_status,Zio Order Status
heartwise_eligible_not_enrolled_patients,cohort,Cohort
heartwise_eligible_not_enrolled_patients,heartwise_tag_state,Heartwise Tag State
heartwise_eligible_not_enrolled_patients,heartwise_status,Heartwise Funnel Status
heartwise_eligible_not_enrolled_patients,primary_payor,Primary Payor
heartwise_eligible_not_enrolled_patients,primary_irc_group,Primary IRC Group
heartwise_eligible_not_enrolled_patients,last_clinic,Clinic
heartwise_eligible_not_enrolled_patients,last_provider_name,Provider
heartwise_eligible_not_enrolled_patients,last_appointment_date,Last Visit Date
heartwise_eligible_not_enrolled_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_eligible_not_enrolled_patients,primary_product_type,Primary Product Type
heartwise_eligible_not_enrolled_patients,primary_is_government_insurance,Government Insurance?
heartwise_eligible_not_enrolled_patients,last_appointment_type_name,Last Appointment Type
heartwise_eligible_not_enrolled_patients,last_appt_is_awv,Last Appt is AWV
heartwise_eligible_not_enrolled_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_eligible_not_enrolled_patients,gender,Gender
heartwise_eligible_not_enrolled_patients,last_zio_order_type_name,Zio Order Type
heartwise_eligible_not_enrolled_patients,last_zio_order_status,Zio Order Status
heartwise_enrolled_not_eligible_patients,cohort,Cohort
heartwise_enrolled_not_eligible_patients,heartwise_tag_state,Heartwise Tag State
heartwise_enrolled_not_eligible_patients,heartwise_status,Heartwise Funnel Status
heartwise_enrolled_not_eligible_patients,primary_payor,Primary Payor
heartwise_enrolled_not_eligible_patients,primary_irc_group,Primary IRC Group
heartwise_enrolled_not_eligible_patients,last_clinic,Clinic
heartwise_enrolled_not_eligible_patients,last_provider_name,Provider
heartwise_enrolled_not_eligible_patients,last_appointment_date,Last Visit Date
heartwise_enrolled_not_eligible_patients,primary_insurance_reporting_category,Primary Carrier
heartwise_enrolled_not_eligible_patients,primary_product_type,Primary Product Type
heartwise_enrolled_not_eligible_patients,primary_is_government_insurance,Government Insurance?
heartwise_enrolled_not_eligible_patients,last_appointment_type_name,Last Appointment Type
heartwise_enrolled_not_eligible_patients,last_appt_is_awv,Last Appt is AWV
heartwise_enrolled_not_eligible_patients,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_enrolled_not_eligible_patients,gender,Gender
heartwise_enrolled_not_eligible_patients,last_zio_order_type_name,Zio Order Type
heartwise_enrolled_not_eligible_patients,last_zio_order_status,Zio Order Status
heartwise_enrollment_rate,heartwise_tag_state,Heartwise Tag State
heartwise_candidate_rate,cohort,Cohort
heartwise_candidate_rate,heartwise_tag_state,Heartwise Tag State
heartwise_candidate_rate,heartwise_status,Heartwise Funnel Status
heartwise_candidate_rate,primary_payor,Primary Payor
heartwise_candidate_rate,primary_irc_group,Primary IRC Group
heartwise_candidate_rate,last_clinic,Clinic
heartwise_candidate_rate,last_provider_name,Provider
heartwise_candidate_rate,last_appointment_date,Last Visit Date
heartwise_candidate_rate,primary_insurance_reporting_category,Primary Carrier
heartwise_candidate_rate,primary_product_type,Primary Product Type
heartwise_candidate_rate,primary_is_government_insurance,Government Insurance?
heartwise_candidate_rate,last_appointment_type_name,Last Appointment Type
heartwise_candidate_rate,last_appt_is_awv,Last Appt is AWV
heartwise_candidate_rate,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_candidate_rate,gender,Gender
heartwise_candidate_rate,last_zio_order_type_name,Zio Order Type
heartwise_candidate_rate,last_zio_order_status,Zio Order Status
heartwise_intake_gap_rate,cohort,Cohort
heartwise_intake_gap_rate,heartwise_tag_state,Heartwise Tag State
heartwise_intake_gap_rate,heartwise_status,Heartwise Funnel Status
heartwise_intake_gap_rate,primary_payor,Primary Payor
heartwise_intake_gap_rate,primary_irc_group,Primary IRC Group
heartwise_intake_gap_rate,last_clinic,Clinic
heartwise_intake_gap_rate,last_provider_name,Provider
heartwise_intake_gap_rate,last_appointment_date,Last Visit Date
heartwise_intake_gap_rate,primary_insurance_reporting_category,Primary Carrier
heartwise_intake_gap_rate,primary_product_type,Primary Product Type
heartwise_intake_gap_rate,primary_is_government_insurance,Government Insurance?
heartwise_intake_gap_rate,last_appointment_type_name,Last Appointment Type
heartwise_intake_gap_rate,last_appt_is_awv,Last Appt is AWV
heartwise_intake_gap_rate,last_appt_is_bh,Last Appt is Behavioral Health
heartwise_intake_gap_rate,gender,Gender
heartwise_intake_gap_rate,last_zio_order_type_name,Zio Order Type
heartwise_intake_gap_rate,last_zio_order_status,Zio Order Status
zio_patch_patients,cohort,Cohort
zio_patch_patients,heartwise_tag_state,Heartwise Tag State
zio_patch_patients,heartwise_status,Heartwise Funnel Status
zio_patch_patients,primary_payor,Primary Payor
zio_patch_patients,primary_irc_group,Primary IRC Group
zio_patch_patients,last_clinic,Clinic
zio_patch_patients,last_provider_name,Provider
zio_patch_patients,last_appointment_date,Last Visit Date
zio_patch_patients,primary_insurance_reporting_category,Primary Carrier
zio_patch_patients,primary_product_type,Primary Product Type
zio_patch_patients,primary_is_government_insurance,Government Insurance?
zio_patch_patients,last_appointment_type_name,Last Appointment Type
zio_patch_patients,last_appt_is_awv,Last Appt is AWV
zio_patch_patients,last_appt_is_bh,Last Appt is Behavioral Health
zio_patch_patients,gender,Gender
zio_patch_patients,last_zio_order_type_name,Zio Order Type
zio_patch_patients,last_zio_order_status,Zio Order Status
zio_patch_orders,cohort,Cohort
zio_patch_orders,heartwise_tag_state,Heartwise Tag State
zio_patch_orders,heartwise_status,Heartwise Funnel Status
zio_patch_orders,primary_payor,Primary Payor
zio_patch_orders,primary_irc_group,Primary IRC Group
zio_patch_orders,last_clinic,Clinic
zio_patch_orders,last_provider_name,Provider
zio_patch_orders,last_appointment_date,Last Visit Date
zio_patch_orders,primary_insurance_reporting_category,Primary Carrier
zio_patch_orders,primary_product_type,Primary Product Type
zio_patch_orders,primary_is_government_insurance,Government Insurance?
zio_patch_orders,last_appointment_type_name,Last Appointment Type
zio_patch_orders,last_appt_is_awv,Last Appt is AWV
zio_patch_orders,last_appt_is_bh,Last Appt is Behavioral Health
zio_patch_orders,gender,Gender
zio_patch_orders,last_zio_order_type_name,Zio Order Type
zio_patch_orders,last_zio_order_status,Zio Order Status
zio_and_heartwise_eligible_patients,cohort,Cohort
zio_and_heartwise_eligible_patients,heartwise_tag_state,Heartwise Tag State
zio_and_heartwise_eligible_patients,heartwise_status,Heartwise Funnel Status
zio_and_heartwise_eligible_patients,primary_payor,Primary Payor
zio_and_heartwise_eligible_patients,primary_irc_group,Primary IRC Group
zio_and_heartwise_eligible_patients,last_clinic,Clinic
zio_and_heartwise_eligible_patients,last_provider_name,Provider
zio_and_heartwise_eligible_patients,last_appointment_date,Last Visit Date
zio_and_heartwise_eligible_patients,primary_insurance_reporting_category,Primary Carrier
zio_and_heartwise_eligible_patients,primary_product_type,Primary Product Type
zio_and_heartwise_eligible_patients,primary_is_government_insurance,Government Insurance?
zio_and_heartwise_eligible_patients,last_appointment_type_name,Last Appointment Type
zio_and_heartwise_eligible_patients,last_appt_is_awv,Last Appt is AWV
zio_and_heartwise_eligible_patients,last_appt_is_bh,Last Appt is Behavioral Health
zio_and_heartwise_eligible_patients,gender,Gender
zio_and_heartwise_eligible_patients,last_zio_order_type_name,Zio Order Type
zio_and_heartwise_eligible_patients,last_zio_order_status,Zio Order Status
zio_and_heartwise_enrolled_patients,cohort,Cohort
zio_and_heartwise_enrolled_patients,heartwise_tag_state,Heartwise Tag State
zio_and_heartwise_enrolled_patients,heartwise_status,Heartwise Funnel Status
zio_and_heartwise_enrolled_patients,primary_payor,Primary Payor
zio_and_heartwise_enrolled_patients,primary_irc_group,Primary IRC Group
zio_and_heartwise_enrolled_patients,last_clinic,Clinic
zio_and_heartwise_enrolled_patients,last_provider_name,Provider
zio_and_heartwise_enrolled_patients,last_appointment_date,Last Visit Date
zio_and_heartwise_enrolled_patients,primary_insurance_reporting_category,Primary Carrier
zio_and_heartwise_enrolled_patients,primary_product_type,Primary Product Type
zio_and_heartwise_enrolled_patients,primary_is_government_insurance,Government Insurance?
zio_and_heartwise_enrolled_patients,last_appointment_type_name,Last Appointment Type
zio_and_heartwise_enrolled_patients,last_appt_is_awv,Last Appt is AWV
zio_and_heartwise_enrolled_patients,last_appt_is_bh,Last Appt is Behavioral Health
zio_and_heartwise_enrolled_patients,gender,Gender
zio_and_heartwise_enrolled_patients,last_zio_order_type_name,Zio Order Type
zio_and_heartwise_enrolled_patients,last_zio_order_status,Zio Order Status
zio_and_heartwise_candidate_patients,cohort,Cohort
zio_and_heartwise_candidate_patients,heartwise_tag_state,Heartwise Tag State
zio_and_heartwise_candidate_patients,heartwise_status,Heartwise Funnel Status
zio_and_heartwise_candidate_patients,primary_payor,Primary Payor
zio_and_heartwise_candidate_patients,primary_irc_group,Primary IRC Group
zio_and_heartwise_candidate_patients,last_clinic,Clinic
zio_and_heartwise_candidate_patients,last_provider_name,Provider
zio_and_heartwise_candidate_patients,last_appointment_date,Last Visit Date
zio_and_heartwise_candidate_patients,primary_insurance_reporting_category,Primary Carrier
zio_and_heartwise_candidate_patients,primary_product_type,Primary Product Type
zio_and_heartwise_candidate_patients,primary_is_government_insurance,Government Insurance?
zio_and_heartwise_candidate_patients,last_appointment_type_name,Last Appointment Type
zio_and_heartwise_candidate_patients,last_appt_is_awv,Last Appt is AWV
zio_and_heartwise_candidate_patients,last_appt_is_bh,Last Appt is Behavioral Health
zio_and_heartwise_candidate_patients,gender,Gender
zio_and_heartwise_candidate_patients,last_zio_order_type_name,Zio Order Type
zio_and_heartwise_candidate_patients,last_zio_order_status,Zio Order Status
zio_without_heartwise_patients,cohort,Cohort
zio_without_heartwise_patients,heartwise_tag_state,Heartwise Tag State
zio_without_heartwise_patients,heartwise_status,Heartwise Funnel Status
zio_without_heartwise_patients,primary_payor,Primary Payor
zio_without_heartwise_patients,primary_irc_group,Primary IRC Group
zio_without_heartwise_patients,last_clinic,Clinic
zio_without_heartwise_patients,last_provider_name,Provider
zio_without_heartwise_patients,last_appointment_date,Last Visit Date
zio_without_heartwise_patients,primary_insurance_reporting_category,Primary Carrier
zio_without_heartwise_patients,primary_product_type,Primary Product Type
zio_without_heartwise_patients,primary_is_government_insurance,Government Insurance?
zio_without_heartwise_patients,last_appointment_type_name,Last Appointment Type
zio_without_heartwise_patients,last_appt_is_awv,Last Appt is AWV
zio_without_heartwise_patients,last_appt_is_bh,Last Appt is Behavioral Health
zio_without_heartwise_patients,gender,Gender
zio_without_heartwise_patients,last_zio_order_type_name,Zio Order Type
zio_without_heartwise_patients,last_zio_order_status,Zio Order Status
no_next_rate,account_status,Account Status
established_active_patients,account_status,Account Status
established_active_patients,clinic,Clinic
established_active_patients,primary_care_provider,PCP
with_next_visit_rate,account_status,Account Status
with_next_visit_rate,clinic,Clinic
with_next_visit_rate,primary_care_provider,PCP
awv_completion_rate_active,is_active_patient,Active Patient?
awv_completion_rate_active,is_analytics_awv_eligible,AWV Eligible?
awv_completion_rate_active,clinic,Clinic
awv_completion_rate_active,provider_name,Primary Provider
awv_gap_rate_active,is_active_patient,Active Patient?
awv_gap_rate_active,is_analytics_awv_eligible,AWV Eligible?
awv_gap_rate_active,clinic,Clinic
awv_gap_rate_active,provider_name,Primary Provider
cadence_active_patients,current_tier,Risk Tier
cadence_active_patients,clinic,Clinic
cadence_active_patients,primary_care_provider,Provider
cadence_active_patients,primary_payor,Primary Payor
cadence_active_patients,membership_enrollment,Membership
cadence_active_patients,cadence_status,Cadence Status
cadence_active_patients,visit_target_status,Visit Target Status
cadence_active_patients,patient_status,Patient Status
cadence_on_cadence_patients,current_tier,Risk Tier
cadence_on_cadence_patients,clinic,Clinic
cadence_on_cadence_patients,primary_care_provider,Provider
cadence_on_cadence_patients,primary_payor,Primary Payor
cadence_on_cadence_patients,membership_enrollment,Membership
cadence_on_cadence_patients,cadence_status,Cadence Status
cadence_on_cadence_patients,visit_target_status,Visit Target Status
cadence_off_cadence_patients,current_tier,Risk Tier
cadence_off_cadence_patients,clinic,Clinic
cadence_off_cadence_patients,primary_care_provider,Provider
